clean_prefix,patch_prefix,clean_answer,patch_answer,case,be_conjugations_clean,be_conjugations_clean_tok,be_conjugations_patch,be_conjugations_patch_tok,clean_answer_logits,clean_answer_probs,clean_answer_rank,clean_be_conjugations_rank,clean_be_conjugations_logits_diff,clean_be_conjugations_probs,clean_be_conjugations_probs_diff,patch_answer_logits,patch_answer_probs,patch_answer_rank,patch_be_conjugations_rank,patch_be_conjugations_logits_diff,patch_be_conjugations_probs,patch_be_conjugations_probs_diff
The mothers that the guard hates,The mother that the guard hates, have, has,plural_singular, are,708, is,603,25.258831024169922,0.009924040175974369,15,1,1.0428962707519531,0.15913696587085724,0.10305193066596985,25.73546028137207,0.016805263236165047,12,0,5.325983047485352,0.16766498982906342,0.1668495386838913
The singer that the chef protects,The singers that the chef protects, has, have,singular_singular, is,603, are,708,26.57670021057129,0.024356327950954437,9,0,4.8926849365234375,0.23955872654914856,0.2377617359161377,26.674779891967773,0.02527014911174774,8,0,2.3056106567382812,0.2879306972026825,0.25922462344169617
The lawyers that the architect forgives,The lawyer that the architect forgives, have, has,plural_singular, are,708, is,603,25.87482452392578,0.014516567811369896,14,0,1.1275749206542969,0.10371284186840057,0.07012879848480225,25.803638458251953,0.012203626334667206,17,0,4.06036376953125,0.1027478352189064,0.10097618401050568
The victim that the ministers like,The victims that the ministers like, has, have,singular_plural, is,603, are,708,22.168067932128906,0.0005740574561059475,41,7,-0.009294509887695312,0.007256991229951382,-6.776396185159683e-05,23.284839630126953,0.0021546564530581236,16,3,3.140026092529297,0.011547357775270939,0.01104756910353899
The carpenters that the architect calls,The carpenter that the architect calls, are, is,plural_singular, are,708, is,603,26.321409225463867,0.054362859576940536,7,7,2.1697463989257812,0.054362859576940536,0.04815426468849182,26.298938751220703,0.05551249161362648,6,6,3.7105846405029297,0.05551249161362648,0.05415447801351547
The man that the ministers praise,The men that the ministers praise, does, do,singular_plural, is,603, are,708,23.778169631958008,0.001107984222471714,57,1,4.070274353027344,0.16367843747138977,0.16088400781154633,25.691604614257812,0.007550918031483889,18,0,3.2021846771240234,0.2540450394153595,0.24371220171451569
The man that the assistants like,The men that the assistants like, does, do,singular_plural, is,603, are,708,21.44219207763672,0.0001517562341177836,124,3,3.5437164306640625,0.058701153844594955,0.057004354894161224,24.109264373779297,0.0017530386103317142,46,1,1.253713607788086,0.11043936014175415,0.07891523838043213
The victim that the architects like,The victims that the architects like, does, do,singular_plural, is,603, are,708,19.936847686767578,5.6280139688169584e-05,192,7,1.1072158813476562,0.00792223121970892,0.005304110236465931,20.929040908813477,0.00020492872863542289,112,6,2.205099105834961,0.0090773431584239,0.008076660335063934
The friends that the architects follow,The friend that the architects follow, are, is,plural_plural, are,708, is,603,29.007822036743164,0.24187223613262177,0,0,2.681365966796875,0.24187223613262177,0.22531135380268097,28.89166831970215,0.21478800475597382,0,0,2.4393138885498047,0.21478800475597382,0.19605405628681183
The doctor that the executive visits,The doctors that the executive visits, goes, go,singular_singular, is,603, are,708,24.191143035888672,0.0019495448796078563,40,0,4.36741828918457,0.4119059145450592,0.4066813290119171,24.488950729370117,0.002806066768243909,43,0,3.854888916015625,0.3887394964694977,0.38050755858421326
The carpenter that the minister protects,The carpenters that the minister protects, has, have,singular_singular, is,603, are,708,27.490938186645508,0.052857521921396255,2,0,5.47584342956543,0.3389548659324646,0.3375357687473297,27.213233947753906,0.04066171869635582,3,0,2.8757705688476562,0.3499656617641449,0.33023715019226074
The women that the chef describes,The woman that the chef describes, have, has,plural_singular, are,708, is,603,25.91043472290039,0.014465625397861004,6,2,1.9379196166992188,0.14401544630527496,0.12327675521373749,25.37657928466797,0.011757285334169865,6,2,4.795169830322266,0.08483122289180756,0.0841297060251236
The boy that the parent praises,The boys that the parent praises, is, are,singular_singular, is,603, are,708,28.438861846923828,0.12676917016506195,0,0,3.319681167602539,0.12676917016506195,0.1221846416592598,28.91680145263672,0.18824417889118195,0,0,1.8771114349365234,0.18824417889118195,0.1594368815422058
The guys that the ministers protect,The guy that the ministers protect, go, goes,plural_plural, are,708, is,603,24.200584411621094,0.0016239568358287215,60,0,2.7101688385009766,0.22876904904842377,0.21355006098747253,23.293500900268555,0.0005893343477509916,110,0,2.1202526092529297,0.1992724984884262,0.17535953223705292
The carpenter that the ministers forgive,The carpenters that the ministers forgive, goes, go,singular_plural, is,603, are,708,20.65965461730957,0.0001343291369266808,183,1,2.3421859741210938,0.0731942430138588,0.06615900993347168,22.12183380126953,0.00043758255196735263,114,1,1.2614097595214844,0.08488472551107407,0.060840755701065063
The farmers that the minister influences,The farmer that the minister influences, do, does,plural_singular, are,708, is,603,26.387344360351562,0.01525660790503025,11,0,2.6718082427978516,0.2642192542552948,0.24595454335212708,25.18396759033203,0.005412847734987736,25,0,3.3621158599853516,0.24583695828914642,0.2373158037662506
The man that the parent visits,The men that the parent visits, does, do,singular_singular, is,603, are,708,24.853466033935547,0.003986977506428957,35,0,4.0228729248046875,0.23003381490707397,0.22591587901115417,25.185226440429688,0.0063448273576796055,25,0,1.1174259185791016,0.1851237267255783,0.12456591427326202
The women that the assistants praise,The woman that the assistants praise, have, has,plural_plural, are,708, is,603,26.377788543701172,0.01668231375515461,11,0,2.353229522705078,0.23500731587409973,0.21266713738441467,25.844348907470703,0.010540667921304703,16,0,2.9881458282470703,0.1912156641483307,0.18158207833766937
The singers that the assistant forgives,The singer that the assistant forgives, have, has,plural_singular, are,708, is,603,25.989654541015625,0.0141569459810853,14,0,1.5411491394042969,0.14080795645713806,0.11065606027841568,25.146236419677734,0.007693164050579071,23,3,3.656414031982422,0.06501879543066025,0.06333968788385391
The singer that the assistants inform,The singers that the assistants inform, does, do,singular_plural, is,603, are,708,20.213443756103516,8.752856228966266e-05,288,8,2.6448631286621094,0.03444424644112587,0.03199818730354309,20.724824905395508,0.0001400565670337528,173,6,2.3725013732910156,0.03178095072507858,0.028817467391490936
The lawyers that the parents forgive,The lawyer that the parents forgive, do, does,plural_plural, are,708, is,603,24.885223388671875,0.005697784945368767,31,1,1.0377120971679688,0.09778066724538803,0.06314046680927277,24.512636184692383,0.0033145896159112453,44,0,3.2841720581054688,0.10862738639116287,0.10455694794654846
The victim that the minister hates,The victims that the minister hates, has, have,singular_singular, is,603, are,708,25.451623916625977,0.016691096127033234,10,1,3.933269500732422,0.1768171638250351,0.17335516214370728,25.098281860351562,0.009919790551066399,11,0,1.9197540283203125,0.23506425321102142,0.2005937248468399
The doctor that the drivers forgive,The doctors that the drivers forgive, has, have,singular_plural, is,603, are,708,25.306961059570312,0.008246892131865025,24,0,2.669384002685547,0.12376397103071213,0.11518775671720505,25.888988494873047,0.014436561614274979,15,0,1.4151153564453125,0.13793505728244781,0.10443095862865448
The women that the assistant informs,The woman that the assistant informs, go, goes,plural_singular, are,708, is,603,20.457740783691406,9.174940350931138e-05,272,8,1.0484981536865234,0.03771136328577995,0.024494899436831474,21.097862243652344,0.0001503681269241497,165,6,3.293354034423828,0.035350047051906586,0.03403753042221069
The kids that the assistant visits,The kid that the assistant visits, do, does,plural_singular, are,708, is,603,25.559303283691406,0.007923886179924011,19,0,3.564481735229492,0.3340246379375458,0.32456785440444946,24.885669708251953,0.0038278051652014256,35,0,3.4862403869628906,0.2371497005224228,0.2298891842365265
The kids that the assistant praises,The kid that the assistant praises, have, has,plural_singular, are,708, is,603,26.932336807250977,0.025945905596017838,6,0,2.4255447387695312,0.2900107204914093,0.2643650770187378,26.813119888305664,0.020734911784529686,9,0,3.74322509765625,0.19535918533802032,0.19073355197906494
The uncle that the architects praise,The uncles that the architects praise, has, have,singular_plural, is,603, are,708,26.510581970214844,0.018078217282891273,10,0,3.4297103881835938,0.15293589234352112,0.14798133075237274,26.802736282348633,0.0233254823833704,8,0,3.4071502685546875,0.20388014614582062,0.19712448120117188
The woman that the architect influences,The women that the architect influences, goes, go,singular_singular, is,603, are,708,21.614519119262695,0.0002444745332468301,121,2,1.9721641540527344,0.1203925609588623,0.10363928973674774,22.742572784423828,0.0005430749733932316,96,0,1.560220718383789,0.1988883763551712,0.1571039855480194
The singers that the guard follows,The singer that the guard follows, go, goes,plural_singular, are,708, is,603,24.110139846801758,0.0017203317256644368,57,0,1.8681697845458984,0.33779773116111755,0.2856397330760956,24.00754737854004,0.0019765773322433233,56,0,4.738304138183594,0.3541387617588043,0.3510388135910034
The guy that the executive calls,The guys that the executive calls, has, have,singular_singular, is,603, are,708,23.521997451782227,0.0024411361664533615,35,6,3.10650634765625,0.03134327009320259,0.029940437525510788,23.894624710083008,0.003360685659572482,28,3,2.828174591064453,0.057149775326251984,0.053771041333675385
The poets that the skaters like,The poet that the skaters like, have, has,plural_plural, are,708, is,603,25.538528442382812,0.011605932377278805,12,1,2.6007556915283203,0.12932823598384857,0.11972982436418533,24.676265716552734,0.004291102290153503,18,1,2.4734344482421875,0.08651355654001236,0.07922090590000153
The doctors that the assistant hates,The doctor that the assistant hates, do, does,plural_singular, are,708, is,603,25.057371139526367,0.0041682906448841095,30,0,1.0788688659667969,0.2087516039609909,0.13778026401996613,24.15830421447754,0.0018092294922098517,49,0,5.585439682006836,0.17831192910671234,0.17764288187026978
The man that the driver calls,The men that the driver calls, is, are,singular_singular, is,603, are,708,24.420791625976562,0.008968531154096127,18,18,4.944210052490234,0.008968531154096127,0.008904634043574333,26.280580520629883,0.048169489949941635,4,4,1.9867115020751953,0.048169489949941635,0.0415632538497448
The mother that the architect calls,The mothers that the architect calls, does, do,singular_singular, is,603, are,708,17.38588523864746,1.9712279026862234e-05,513,18,4.701604843139648,0.007336437236517668,0.007269817404448986,18.618139266967773,4.711464134743437e-05,248,16,2.878969192504883,0.012613260187208652,0.011904487386345863
The poets that the dancer likes,The poet that the dancer likes, are, is,plural_singular, are,708, is,603,28.427919387817383,0.17757245898246765,1,1,1.9577960968017578,0.17757245898246765,0.15250469744205475,28.32005500793457,0.187081441283226,1,1,4.292139053344727,0.187081441283226,0.18452298641204834
The poet that the guards follow,The poets that the guards follow, goes, go,singular_plural, is,603, are,708,23.295059204101562,0.0008996911928988993,80,0,2.053539276123047,0.28270477056503296,0.2464393824338913,23.61945343017578,0.001134387799538672,72,0,3.325897216796875,0.3203374743461609,0.30882444977760315
The singer that the executives follow,The singers that the executives follow, is, are,singular_plural, is,603, are,708,28.15980339050293,0.11802022904157639,0,0,1.7684097290039062,0.11802022904157639,0.09788549691438675,29.057636260986328,0.26566991209983826,0,0,2.6327762603759766,0.26566991209983826,0.24657392501831055
The girl that the executives follow,The girls that the executives follow, has, have,singular_plural, is,603, are,708,26.29930877685547,0.016992008313536644,10,0,1.6876678466796875,0.14049847424030304,0.11451323330402374,27.10611915588379,0.032763849943876266,6,0,2.0928401947021484,0.2525486946105957,0.22140026092529297
The boys that the architects protect,The boy that the architects protect, go, goes,plural_plural, are,708, is,603,23.276010513305664,0.0008743504877202213,81,0,1.974191665649414,0.21534337103366852,0.1854378879070282,21.997987747192383,0.00023009939468465745,140,0,2.7489700317382812,0.16997326910495758,0.15909604728221893
The fathers that the executives forgive,The father that the executives forgive, are, is,plural_plural, are,708, is,603,28.48492431640625,0.15863464772701263,0,0,1.5205554962158203,0.15863464772701263,0.12395863234996796,27.952360153198242,0.11583003401756287,1,1,2.531951904296875,0.11583003401756287,0.10662111639976501
